race_id,race_round,race_title,race_course,weather,ground_status,time,date,where_racecourse,total_horse_number,frame_number_first,horse_number_first,frame_number_second,horse_number_second,frame_number_third,horse_number_third,tansyo,hukusyo_first,hukusyo_second,hukusyo_third,wakuren,umaren,wide_1_2,wide_1_3,wide_2_3,umatan,renhuku3,rentan3
201907020101,1 R,3歳未勝利,ダ左1400m,天候 : 晴,ダート : 稍重,09:50,2019年3月9日,2回中京1日目,16,1,2,4,8,1,1,380,140,120,250,340,550,240,750,550,"1,150","1,910","7,890"
201907020102,2 R,3歳未勝利,ダ左1200m,天候 : 晴,ダート : 稍重,10:15,2019年3月9日,2回中京1日目,15,7,12,1,1,3,4,670,180,220,190,"2,380","2,910",840,590,630,"5,210","3,400","23,390"
201907020103,3 R,3歳未勝利,ダ左1800m,天候 : 晴,ダート : 稍重,10:45,2019年3月9日,2回中京1日目,12,2,2,4,4,3,3,830,190,150,130,"2,080","1,920",550,470,370,"3,980","1,520","16,370"
201907020104,4 R,3歳未勝利,ダ左1400m,天候 : 晴,ダート : 稍重,11:15,2019年3月9日,2回中京1日目,16,6,12,3,5,7,13,320,170,370,730,"3,470","2,760",920,"1,900","5,330","4,410","22,340","77,860"
201907020105,5 R,3歳未勝利,芝左1400m,天候 : 晴,芝 : 良,12:05,2019年3月9日,2回中京1日目,18,2,4,7,14,1,1,390,110,230,240,"2,590","4,950",610,490,130,"6,950","9,2801,030","35,0609,840"
201907020106,6 R,4歳以上500万下,ダ左1800m,天候 : 晴,ダート : 良,12:35,2019年3月9日,2回中京1日目,11,6,7,4,4,6,6,170,110,280,170,"1,320","1,540",500,230,"1,320","2,100","2,270","9,080"
201907020107,7 R,4歳以上500万下,芝左2000m,天候 : 晴,芝 : 良,13:05,2019年3月9日,2回中京1日目,13,5,6,1,1,3,3,470,200,330,570,"2,220","3,120",920,"1,620","3,240","4,850","18,430","78,610"
201907020108,8 R,4歳以上500万下,芝左1600m,天候 : 晴,芝 : 良,13:40,2019年3月9日,2回中京1日目,14,4,6,4,5,3,4,380,150,180,640,"1,220","1,140",400,"1,940","2,130","2,260","7,680","32,840"
201907020109,9 R,4歳以上500万下,ダ左1400m,天候 : 晴,ダート : 良,14:15,2019年3月9日,2回中京1日目,16,1,2,1,1,7,14,470,200,200,490,"1,140","1,150",490,"1,400","1,650","2,190","7,210","34,800"
201907020110,10 R,フローラルウォーク賞 ,芝左1600m,天候 : 晴,芝 : 良,14:50,2019年3月9日,2回中京1日目,11,1,1,3,3,7,9,630,240,480,180,"8,260","6,400","1,880",640,"1,190","8,750","9,160","57,600"
201907020111,11 R,トリトンステークス ,芝左1400m,天候 : 晴,芝 : 良,15:25,2019年3月9日,2回中京1日目,14,5,7,4,5,3,3,"1,470",510,610,570,"2,260","12,240","3,570","3,310","3,300","21,280","52,570","281,690"
201907020112,12 R,瀬戸特別 ,ダ左1800m,天候 : 晴,ダート : 良,16:01,2019年3月9日,2回中京1日目,14,1,1,2,2,4,5,"1,660",460,240,200,"5,860","6,690","1,880","1,760",720,"12,370","12,170","87,050"
201909010501,1 R,3歳未勝利,ダ右1200m,天候 : 晴,ダート : 稍重,09:55,2019年3月9日,1回阪神5日目,15,6,11,7,12,8,14,520,170,220,180,"1,430","1,660",570,450,500,"3,120","2,060","11,540"
201909010502,2 R,3歳未勝利,ダ右1400m,天候 : 晴,ダート : 稍重,10:25,2019年3月9日,1回阪神5日目,13,2,2,7,11,8,13,890,290,170,140,"2,640","3,160",950,950,390,"6,670","3,640","27,740"
201909010503,3 R,3歳未勝利,ダ右1800m,天候 : 晴,ダート : 稍重,10:55,2019年3月9日,1回阪神5日目,11,5,5,1,1,8,10,290,280,820,600,"3,420","3,320",830,350,"1,600","5,100","6,900","30,730"
201909010504,4 R,3歳未勝利,芝右2200m,天候 : 晴,芝 : 良,11:25,2019年3月9日,1回阪神5日目,13,5,7,4,4,8,13,340,150,170,200,"1,080",950,380,470,620,"1,730","2,100","8,840"
201909010505,5 R,3歳新馬,ダ右1800m,天候 : 晴,ダート : 稍重,12:15,2019年3月9日,1回阪神5日目,16,6,12,7,14,4,7,"7,650","2,420",530,"1,460","8,840","59,160","15,990","31,780","14,230","149,980","546,820","2,039,990"
201909010506,6 R,4歳以上500万下,芝右 外1600m,天候 : 晴,芝 : 良,12:45,2019年3月9日,1回阪神5日目,14,5,7,7,11,5,8,210,110,360,200,700,"2,050",770,390,"1,720","2,750","4,140","15,470"
201909010507,7 R,4歳以上500万下,ダ右1200m,天候 : 晴,ダート : 稍重,13:15,2019年3月9日,1回阪神5日目,16,2,4,6,11,4,8,300,130,"1,030",120,910,"8,110","2,060",180,"2,600","10,820","6,350","36,870"
201909010508,8 R,第21回阪神スプリングJ(J.G2),障芝3900m,天候 : 晴,芝 : 良,13:50,2019年3月9日,1回阪神5日目,12,8,11,1,1,3,3,110,110,110,150,190,200,130,310,460,220,620,910
201909010509,9 R,ゆきやなぎ賞 ,芝右 外2400m,天候 : 晴,芝 : 良,14:25,2019年3月9日,1回阪神5日目,5,2,2,3,3,4,4,"2,400",480,110,0,"1,640",0,390,470,160,"4,220",860,"10,690"
201909010510,10 R,うずしおステークス ,芝右 外1600m,天候 : 晴,芝 : 良,15:01,2019年3月9日,1回阪神5日目,11,6,7,7,9,8,10,"4,780","1,090",220,160,"2,930","16,060","4,610","2,630",570,"30,180","16,800","215,210"
201909010511,11 R,ポラリスステークス ,ダ右1400m,天候 : 晴,ダート : 稍重,15:35,2019年3月9日,1回阪神5日目,16,4,8,1,1,2,4,500,200,"1,020",390,"5,660","17,750","4,890","1,200","6,240","25,430","50,990","312,500"
201909010512,12 R,4歳以上1000万下,ダ右1800m,天候 : 晴,ダート : 稍重,16:10,2019年3月9日,1回阪神5日目,14,2,2,8,14,4,5,160,110,180,160,590,630,280,290,980,850,"1,480","4,170"
201906020401,1 R,3歳未勝利,ダ右1200m,天候 : 雨,ダート : 稍重,10:10,2019年3月3日,2回中山4日目,16,5,9,6,12,7,14,350,150,290,340,540,"1,640",660,720,"1,480","2,310","5,650","26,320"
201906020402,2 R,3歳未勝利,ダ右1800m,天候 : 雨,ダート : 稍重,10:40,2019年3月3日,2回中山4日目,16,3,5,4,8,1,1,250,110,110,160,240,240,140,300,290,460,490,"1,340"
201906020403,3 R,3歳新馬,ダ右1200m,天候 : 雨,ダート : 稍重,11:10,2019年3月3日,2回中山4日目,16,3,5,7,13,7,14,"1,290",330,550,220,"2,640","12,760","2,980","1,470","1,960","25,900","22,590","191,340"
201906020404,4 R,3歳500万下,ダ右1800m,天候 : 雨,ダート : 稍重,11:40,2019年3月3日,2回中山4日目,11,6,6,7,8,3,3,400,120,120,110,740,"1,110",280,180,180,"1,940",420,"4,070"
201906020405,5 R,3歳未勝利,芝右 外1600m,天候 : 雨,芝 : 稍重,12:30,2019年3月3日,2回中山4日目,16,3,6,3,5,5,10,"1,100",260,180,250,"1,530","1,970",670,"1,190",760,"4,140","5,020","34,300"
201906020406,6 R,3歳未勝利,芝右2000m,天候 : 雨,芝 : 稍重,13:00,2019年3月3日,2回中山4日目,16,4,8,6,11,3,5,360,130,300,120,"2,420","2,940",760,200,750,"4,610","2,010","16,340"
201906020407,7 R,4歳以上500万下,ダ右2400m,天候 : 雨,ダート : 重,13:30,2019年3月3日,2回中山4日目,16,8,16,1,2,8,15,"3,570",810,190,330,"2,570","7,520","2,290","4,060","1,150","19,780","27,590","238,220"
201906020408,8 R,4歳以上500万下,ダ右1200m,天候 : 雨,ダート : 重,14:01,2019年3月3日,2回中山4日目,16,5,9,8,15,4,8,590,170,260,140,"1,770","2,490",810,380,800,"5,190","3,950","28,540"
201906020409,9 R,スピカステークス ,芝右1800m,天候 : 雨,芝 : 重,14:35,2019年3月3日,2回中山4日目,9,2,2,7,7,6,6,440,160,160,170,920,920,350,500,730,"1,730","2,520","11,760"
201906020410,10 R,総武ステークス ,ダ右1800m,天候 : 雨,ダート : 重,15:10,2019年3月3日,2回中山4日目,14,6,10,7,11,6,9,"16,010","2,240",230,310,"3,130","52,920","11,470","13,130",990,"120,600","115,550","1,389,470"
201906020411,11 R,第56回報知杯弥生賞(G2),芝右2000m,天候 : 雨,芝 : 重,15:45,2019年3月3日,2回中山4日目,10,8,10,5,5,7,8,"3,910",780,600,250,"14,470","32,600","6,170","2,250","1,890","69,140","38,960","457,370"
201906020412,12 R,4歳以上1000万下,芝右 外1600m,天候 : 雨,芝 : 重,16:25,2019年3月3日,2回中山4日目,16,7,14,5,9,6,11,620,230,240,300,"2,080","1,870",740,"1,080","1,220","3,760","5,660","25,510"
201909010401,1 R,3歳未勝利,ダ右1400m,天候 : 曇,ダート : 稍重,10:01,2019年3月3日,1回阪神4日目,16,4,7,3,6,6,12,240,120,130,230,470,550,210,470,490,970,"1,210","4,360"
201909010402,2 R,3歳未勝利,ダ右1800m,天候 : 曇,ダート : 稍重,10:30,2019年3月3日,1回阪神4日目,15,6,10,8,15,3,4,150,110,130,350,240,240,160,560,"1,030",300,"1,350","2,920"
201909010403,3 R,3歳未勝利,ダ右1400m,天候 : 曇,ダート : 稍重,11:00,2019年3月3日,1回阪神4日目,16,2,3,4,7,5,10,"1,510",390,150,180,"1,650","2,210",770,"1,680",390,"5,450","5,840","44,370"
201909010404,4 R,障害4歳以上未勝利,障芝 ダート2970m,天候 : 曇,芝 : 良  ダート : 稍重,11:30,2019年3月3日,1回阪神4日目,14,7,12,8,13,8,14,520,150,140,220,570,760,290,750,500,"1,710","1,440","6,360"
201909010405,5 R,3歳未勝利,芝右 外1600m,天候 : 曇,芝 : 良,12:20,2019年3月3日,1回阪神4日目,16,3,6,2,3,1,1,620,200,210,360,"1,520","1,670",590,"1,260","1,250","3,440","6,720","30,810"
201909010406,6 R,3歳新馬,ダ右1800m,天候 : 曇,ダート : 稍重,12:50,2019年3月3日,1回阪神4日目,16,2,3,7,14,1,1,"4,950","1,340",580,360,"3,140","30,410","8,880","4,840","3,110","73,180","87,060","684,810"
201909010407,7 R,4歳以上500万下,ダ右1800m,天候 : 曇,ダート : 稍重,13:20,2019年3月3日,1回阪神4日目,11,7,9,2,2,3,3,910,210,230,110,"4,320","4,650","1,130",380,380,"9,440","2,330","23,260"
201909010408,8 R,アルメリア賞 ,芝右 外1800m,天候 : 曇,芝 : 良,13:50,2019年3月3日,1回阪神4日目,7,2,2,5,5,6,6,360,170,190,0,530,0,250,380,370,"1,010",870,"3,840"
201909010409,9 R,4歳以上500万下,ダ右1400m,天候 : 曇,ダート : 稍重,14:25,2019年3月3日,1回阪神4日目,16,4,8,7,14,2,4,"1,600",510,190,470,"2,830","3,980","1,520","4,130","1,460","10,640","23,060","119,180"
201909010410,10 R,武庫川ステークス ,芝右 外1600m,天候 : 小雨,芝 : 良,15:01,2019年3月3日,1回阪神4日目,12,7,10,6,8,8,12,"1,600",490,160,300,570,"4,210","1,290","3,240",740,"8,720","12,650","101,510"
201909010411,11 R,大阪城ステークス(L),芝右 外1800m,天候 : 小雨,芝 : 良,15:35,2019年3月3日,1回阪神4日目,15,2,3,3,4,8,15,"10,980","2,030",160,200,"3,480","32,940","7,880","11,030",470,"90,620","57,230","589,240"
201909010412,12 R,4歳以上1000万下,ダ右1800m,天候 : 小雨,ダート : 稍重,16:10,2019年3月3日,1回阪神4日目,14,4,6,7,11,8,14,"1,330",370,380,450,"4,880","7,540","2,140","2,680","1,990","14,410","33,140","200,880"
201910010801,1 R,3歳未勝利,ダ右1700m,天候 : 雨,ダート : 不良,09:50,2019年3月3日,1回小倉8日目,16,8,16,4,7,6,12,420,150,210,250,"1,290","1,430",580,690,890,"2,850","3,780","16,620"
201910010802,2 R,4歳以上500万下,ダ右1000m,天候 : 雨,ダート : 不良,10:20,2019年3月3日,1回小倉8日目,14,8,14,4,6,6,9,320,140,300,160,"1,140","2,070",690,320,"1,020","3,440","3,220","17,040"
201910010803,3 R,3歳未勝利,芝右1200m,天候 : 雨,芝 : 重,10:50,2019年3月3日,1回小倉8日目,18,3,6,5,10,5,9,440,160,160,170,510,960,390,420,340,"1,750","1,220","5,440"
201910010804,4 R,3歳未勝利,芝右1800m,天候 : 雨,芝 : 重,11:20,2019年3月3日,1回小倉8日目,16,6,11,2,3,1,1,"1,630",410,210,270,"1,300","4,130","1,150","2,580",810,"9,270","11,190","80,160"
201910010805,5 R,3歳未勝利,芝右2000m,天候 : 雨,芝 : 重,12:10,2019年3月3日,1回小倉8日目,18,4,7,5,9,6,11,260,120,150,160,480,510,270,320,430,880,880,"3,110"
201910010806,6 R,4歳以上500万下,ダ右2400m,天候 : 雨,ダート : 不良,12:40,2019年3月3日,1回小倉8日目,9,3,3,6,6,2,2,"1,850",540,330,180,"4,260","3,730",900,510,320,"8,940","3,010","30,950"
201910010807,7 R,4歳以上500万下,芝右2000m,天候 : 小雨,芝 : 重,13:10,2019年3月3日,1回小倉8日目,13,1,1,4,5,5,7,"3,320",600,110,540,"2,460","2,330",980,"4,530",930,"6,170","10,780","75,230"
201910010808,8 R,4歳以上500万下,芝右1200m,天候 : 小雨,芝 : 重,13:40,2019年3月3日,1回小倉8日目,18,8,16,4,8,6,11,280,150,170,780,500,850,350,"2,410","2,470","1,160","11,980","38,620"
201910010809,9 R,4歳以上500万下,ダ右1700m,天候 : 小雨,ダート : 不良,14:15,2019年3月3日,1回小倉8日目,16,7,13,7,14,8,16,360,170,140,300,630,650,300,"1,150",610,"1,360","2,300","9,040"
201910010810,10 R,萌黄賞 ,芝右1200m,天候 : 小雨,芝 : 重,14:50,2019年3月3日,1回小倉8日目,12,3,3,6,7,7,10,250,140,540,190,"4,440","4,990","1,390",450,"2,350","7,830","8,700","45,100"
201910010811,11 R,太宰府特別 ,芝右1800m,天候 : 小雨,芝 : 重,15:25,2019年3月3日,1回小倉8日目,15,6,11,6,10,5,9,810,290,270,470,"3,260","2,700",950,"1,740","1,830","5,030","11,960","56,040"
201910010812,12 R,唐戸特別 ,芝右2000m,天候 : 小雨,芝 : 重,16:01,2019年3月3日,1回小倉8日目,10,6,6,7,8,3,3,210,110,110,150,240,230,150,230,260,410,400,"1,150"
201906020301,1 R,3歳未勝利,ダ右1800m,天候 : 晴,ダート : 稍重,10:10,2019年3月2日,2回中山3日目,16,2,3,8,16,6,11,"1,560",560,840,590,"11,200","12,500","1,960","1,400","2,410","26,550","27,650","225,680"
201906020302,2 R,3歳未勝利,ダ右1200m,天候 : 晴,ダート : 稍重,10:40,2019年3月2日,2回中山3日目,16,8,16,8,15,1,2,290,110,230,110,"1,760","1,780",500,160,530,"2,890",970,"7,090"
201906020303,3 R,3歳未勝利,ダ右1800m,天候 : 晴,ダート : 稍重,11:10,2019年3月2日,2回中山3日目,16,1,2,8,15,2,3,510,210,170,190,"1,820","2,050",710,760,560,"3,280","4,460","23,400"
201906020304,4 R,障害4歳以上未勝利,障芝 ダート2880m,天候 : 晴,芝 : 稍重  ダート : 稍重,11:40,2019年3月2日,2回中山3日目,14,3,4,7,11,1,1,690,220,150,220,280,"1,310",410,660,510,"2,680","2,680","13,410"
201906020305,5 R,3歳新馬,ダ右1800m,天候 : 晴,ダート : 稍重,12:30,2019年3月2日,2回中山3日目,16,7,13,5,10,7,14,140,110,490,860,690,"1,320",660,"1,440","8,350","1,420","16,440","34,630"
201906020306,6 R,3歳未勝利,芝右1800m,天候 : 晴,芝 : 良,13:00,2019年3月2日,2回中山3日目,16,2,3,3,5,8,16,250,140,190,740,810,840,370,"1,780","2,920","1,510","8,800","33,990"
201906020307,7 R,3歳500万下,芝右 外1600m,天候 : 晴,芝 : 良,13:30,2019年3月2日,2回中山3日目,15,8,14,5,8,3,4,150,110,120,150,310,290,170,260,380,400,700,"1,810"
201906020308,8 R,潮来特別 ,芝右2500m,天候 : 晴,芝 : 良,14:01,2019年3月2日,2回中山3日目,7,5,5,7,7,2,2,290,140,160,0,480,0,190,200,270,950,450,"2,100"
201906020309,9 R,4歳以上500万下,ダ右1800m,天候 : 晴,ダート : 稍重,14:35,2019年3月2日,2回中山3日目,16,6,11,5,9,6,12,530,210,470,550,"1,050","4,440","1,440","1,990","4,860","7,520","35,190","169,010"
201906020310,10 R,上総ステークス ,ダ右1800m,天候 : 晴,ダート : 稍重,15:10,2019年3月2日,2回中山3日目,14,3,4,4,6,7,12,"1,010",220,250,120,"3,000","5,160","1,250",440,550,"11,190","3,700","36,800"
201906020311,11 R,第14回夕刊フジオーシャンS(G3),芝右 外1200m,天候 : 晴,芝 : 良,15:45,2019年3月2日,2回中山3日目,16,7,14,6,12,3,6,310,140,120,350,420,520,220,"1,140",740,"1,010","2,870","10,140"
201906020312,12 R,4歳以上1000万下,ダ右1200m,天候 : 晴,ダート : 稍重,16:25,2019年3月2日,2回中山3日目,16,2,4,3,5,2,3,280,140,160,210,460,960,420,520,700,"1,860","2,100","8,810"
201909010301,1 R,3歳未勝利,ダ右1800m,天候 : 晴,ダート : 稍重,10:01,2019年3月2日,1回阪神3日目,12,6,8,7,10,8,12,"2,070",400,120,150,"3,040","4,180",970,"1,060",230,"11,310","3,160","33,890"
201909010302,2 R,3歳未勝利,ダ右1200m,天候 : 晴,ダート : 稍重,10:30,2019年3月2日,1回阪神3日目,16,5,10,2,3,1,2,800,260,140,190,"1,380","1,890",660,830,380,"3,810","3,110","17,390"
201909010303,3 R,3歳未勝利,ダ右1800m,天候 : 晴,ダート : 稍重,11:00,2019年3月2日,1回阪神3日目,14,3,3,6,10,1,1,320,130,150,330,380,700,310,590,"1,010","1,390","2,740","10,610"
201909010304,4 R,3歳未勝利,芝右2000m,天候 : 晴,芝 : 良,11:30,2019年3月2日,1回阪神3日目,16,4,7,8,16,8,15,410,180,160,340,340,"1,490",490,"1,780",940,"2,720","6,090","23,860"
201909010305,5 R,3歳新馬,ダ右1400m,天候 : 晴,ダート : 稍重,12:20,2019年3月2日,1回阪神3日目,16,4,8,7,13,8,16,"10,020","1,860","2,320",330,"10,980","195,000","42,860","11,960","10,210","151,280","1,175,600","8,659,360"
201909010306,6 R,3歳500万下,ダ右1800m,天候 : 晴,ダート : 稍重,12:50,2019年3月2日,1回阪神3日目,11,1,1,4,4,3,3,160,110,670,790,"2,160","2,850","1,140","1,190","7,860","3,360","19,590","47,090"
201909010307,7 R,3歳500万下,芝右1400m,天候 : 晴,芝 : 良,13:20,2019年3月2日,1回阪神3日目,8,3,3,8,8,5,5,"1,070",470,600,250,"5,060",0,"1,280",430,530,"11,160","4,670","48,350"
201909010308,8 R,4歳以上500万下,ダ右2000m,天候 : 晴,ダート : 稍重,13:50,2019年3月2日,1回阪神3日目,9,7,7,3,3,8,8,290,110,110,180,300,300,150,400,370,640,800,"3,320"
201909010309,9 R,千里山特別 ,芝右2000m,天候 : 晴,芝 : 良,14:25,2019年3月2日,1回阪神3日目,12,8,12,1,1,6,7,220,110,120,160,270,320,150,280,370,540,670,"2,260"
201909010310,10 R,播磨ステークス ,ダ右1400m,天候 : 晴,ダート : 稍重,15:01,2019年3月2日,1回阪神3日目,16,7,14,2,3,5,9,390,130,110,210,330,480,190,600,410,"1,170","1,210","5,470"
201909010311,11 R,第26回チューリップ賞(G2),芝右 外1600m,天候 : 晴,芝 : 良,15:35,2019年3月2日,1回阪神3日目,13,1,1,8,13,5,7,130,110,290,320,620,"1,080",460,490,"2,850","1,310","4,330","10,890"
201909010312,12 R,4歳以上1000万下,芝右1400m,天候 : 晴,芝 : 良,16:10,2019年3月2日,1回阪神3日目,9,4,4,1,1,6,6,460,180,170,370,910,"1,000",350,930,"1,050","1,790","4,000","17,270"
201910010701,1 R,3歳未勝利,ダ右1000m,天候 : 晴,ダート : 稍重,09:50,2019年3月2日,1回小倉7日目,14,2,2,4,5,3,3,670,160,130,110,"1,150",980,340,370,220,"2,360",880,"6,370"
201910010702,2 R,3歳未勝利,ダ右1700m,天候 : 晴,ダート : 稍重,10:20,2019年3月2日,1回小倉7日目,16,6,12,1,1,6,11,210,110,160,120,650,810,300,190,560,"1,270","1,180","4,900"
201910010703,3 R,3歳未勝利,芝右2000m,天候 : 晴,芝 : 良,10:50,2019年3月2日,1回小倉7日目,18,7,15,8,18,4,7,400,130,120,160,390,490,240,480,550,"1,240","1,410","6,480"
201910010704,4 R,3歳未勝利,芝右1200m,天候 : 曇,芝 : 良,11:20,2019年3月2日,1回小倉7日目,18,2,3,3,5,7,13,"3,380","1,060",710,410,"10,550","13,460","4,410","6,760","4,740","30,340","145,890","710,550"
201910010705,5 R,3歳未勝利,芝右1800m,天候 : 曇,芝 : 良,12:10,2019年3月2日,1回小倉7日目,16,6,12,1,2,2,4,"3,170",540,260,"7,570","1,570","12,790","3,200","41,570","20,520","28,770","339,500","1,287,430"
201910010706,6 R,4歳以上500万下,ダ右1700m,天候 : 曇,ダート : 稍重,12:40,2019年3月2日,1回小倉7日目,16,6,11,2,4,8,16,"1,120",310,200,750,"1,330","3,470",990,"4,350","2,500","7,300","29,060","160,500"
201910010707,7 R,4歳以上500万下,ダ右1000m,天候 : 曇,ダート : 稍重,13:10,2019年3月2日,1回小倉7日目,14,4,5,7,12,6,10,710,250,170,600,580,"1,220",580,"2,880","1,640","3,310","9,620","52,890"
201910010708,8 R,4歳以上500万下,芝右1200m,天候 : 曇,芝 : 良,13:40,2019年3月2日,1回小倉7日目,18,7,15,2,4,4,7,940,220,150,120,950,"2,400",710,530,260,"4,400","2,020","15,190"
201910010709,9 R,4歳以上500万下,芝右1800m,天候 : 曇,芝 : 良,14:15,2019年3月2日,1回小倉7日目,14,3,3,7,11,4,6,430,170,230,540,"1,500","1,640",620,"1,460","2,400","2,450","11,030","37,910"
201910010710,10 R,呼子特別 ,芝右2600m,天候 : 曇,芝 : 良,14:50,2019年3月2日,1回小倉7日目,12,5,5,6,7,5,6,370,150,260,350,990,"1,890",710,710,"1,820","2,930","5,720","23,600"
201910010711,11 R,早鞆特別 ,ダ右1700m,天候 : 曇,ダート : 稍重,15:25,2019年3月2日,1回小倉7日目,16,1,1,2,3,1,2,460,210,280,680,"2,020","2,430",880,"1,850","3,960","4,560","15,860","55,970"
201910010712,12 R,八代特別 ,芝右1200m,天候 : 曇,芝 : 良,16:01,2019年3月2日,1回小倉7日目,18,4,7,5,9,1,2,350,160,140,160,790,940,370,450,400,"1,900","1,630","8,160"
